_id,bme680_IAQ,bme680_IAQ_Accuracy,bme680_Static_IAQ,bme680_gas_per_kOhms,bme680_humidity,bme680_pressure,bme680_rawHumidity,bme680_rawTemperature,bme680_temperature,ccs_TVOC,ccs_eCO2,created_at,esp32_ChipID,mhz19_ppm,nextpm_pm1,nextpm_pm10,nextpm_pm25
62fe7c3b626d4e008acaa2e5,25,0,25,19.568,34.62117,1008.96,35.461,30.07,30.06965,9,463,2022-08-18T19:51:55.056Z,13837956,403,1.8,3.8,2.8
62fe824e626d4e008acaa2e7,25,0,25,14.342,38.1353,1010.34,39.04,27.83,27.82968,0,405,2022-08-18T20:17:50.510Z,13631180,409,0.4,0.7,0.7
62fe8362626d4e008acaa2e9,25,0,25,19.136,35.64864,1009.31,36.464,30.03,30.02965,112,1140,2022-08-18T20:22:26.741Z,13837956,402,1.7,2.5,2.2
62fe89a6626d4e008acaa2eb,25,0,25,14.441,39.40374,1010.83,40.34,27.62,27.61968,3,426,2022-08-18T20:49:10.192Z,13631180,409,0.6,0.7,0.7
62fe8a8b626d4e008acaa2ed,25,0,25,17.946,36.36395,1009.72,37.196,29.98,29.97965,96,1035,2022-08-18T20:52:59.389Z,13837956,404,1.7,3,2.6
62fe9110626d4e008acaa2ef,25,0,25,14.441,40.30517,1011.32,41.264,27.46,27.45968,1,413,2022-08-18T21:20:48.652Z,13631180,408,0.5,0.9,0.9
62fe91b3626d4e008acaa2f1,25,0,25,17.02,37.13862,1010.2,38.023,29.96,29.95965,44,694,2022-08-18T21:23:31.138Z,13837956,400,1.8,3.8,2.5
62fe987d626d4e008acaa2f3,25,0,25,14.332,40.61291,1011.67,41.58,27.33,27.32968,1,413,2022-08-18T21:52:29.446Z,13631180,408,0.6,1,1
62fe98db626d4e008acaa2f5,25,0,25,16.035,37.53693,1010.62,38.431,29.93,29.92966,37,643,2022-08-18T21:54:03.923Z,13837956,400,2,2.9,2.6
62fe9fe7626d4e008acaa2f7,25,0,25,14.214,40.58031,1011.83,41.605,27.24,27.23968,7,450,2022-08-18T22:24:07.777Z,13631180,408,0.6,0.8,0.8
62fea003626d4e008acaa2f9,25,0,25,15.416,37.93491,1010.75,38.786,29.87,29.86965,35,634,2022-08-18T22:24:35.534Z,13837956,404,1.6,2.8,2.1
62fea72b626d4e008acaa2fb,25,0,25,14.833,38.1193,1010.89,39.01,29.86,29.85966,33,620,2022-08-18T22:55:07.987Z,13837956,401,1.7,2.8,2.2
62fea73f626d4e008acaa2fd,25,0,25,14.243,40.95265,1011.95,41.968,27.15,27.14968,0,402,2022-08-18T22:55:27.431Z,13631180,408,0.6,0.8,0.8
62feae53626d4e008acaa2ff,25,0,25,14.522,38.20119,1011.11,39.094,29.83,29.82965,9,464,2022-08-18T23:25:39.427Z,13837956,404,1.7,2.5,2.1
62feae9a626d4e008acaa301,25,0,25,14.263,41.55315,1012.2,42.545,27.01,27.00968,0,400,2022-08-18T23:26:50.739Z,13631180,408,0.6,0.8,0.8
62feb585626d4e008acaa303,25,0,25,14.381,38.24207,1011.36,39.207,29.83,29.82966,29,594,2022-08-18T23:56:21.807Z,13837956,400,1.7,2.8,2.4
62feb5f2626d4e008acaa305,25,0,25,14.451,41.97838,1012.46,43.001,26.92,26.91968,0,403,2022-08-18T23:58:10.472Z,13631180,407,0.6,1,1
62febcad626d4e008acaa307,25,0,25,14.283,38.50977,1011.48,39.446,29.77,29.76965,13,487,2022-08-19T00:26:53.316Z,13837956,401,1.7,3.4,2.4
62febd5f626d4e008acaa309,25,0,25,14.381,42.3233,1012.59,43.375,26.85,26.84968,0,405,2022-08-19T00:29:51.504Z,13631180,407,0.5,1,1
62fec3d4626d4e008acaa30b,25,0,25,14.391,38.63036,1011.56,39.534,29.71,29.70965,36,641,2022-08-19T00:57:24.751Z,13837956,401,1.5,2.2,2.2
62fec4b7626d4e008acaa30d,25,0,25,14.342,42.52948,1012.73,43.587,26.76,26.75968,2,415,2022-08-19T01:01:11.054Z,13631180,407,0.5,0.7,0.7
62fecafc626d4e008acaa30f,25,0,25,14.451,38.64582,1011.69,39.568,29.68,29.67965,24,564,2022-08-19T01:27:56.171Z,13837956,402,1.5,3.3,1.9
62fecc12626d4e008acaa311,25,0,25,14.283,42.66154,1012.85,43.723,26.68,26.67968,1,409,2022-08-19T01:32:34.241Z,13631180,407,0.5,0.6,0.6
62fed223626d4e008acaa313,25,0,25,14.441,38.67289,1011.85,39.578,29.64,29.63965,30,602,2022-08-19T01:58:27.628Z,13837956,401,1.5,2.1,2.1
62fed36d626d4e008acaa315,25,0,25,14.273,42.75227,1013,43.796,26.63,26.62968,1,409,2022-08-19T02:03:57.339Z,13631180,407,0.4,0.6,0.6
62fed94b626d4e008acaa317,25,0,25,14.462,38.66691,1011.91,39.59,29.62,29.61965,28,584,2022-08-19T02:28:59.802Z,13837956,402,0,0,0
62fedadb626d4e008acaa319,25,0,25,14.032,42.66229,1013.06,43.704,26.61,26.60968,2,418,2022-08-19T02:35:39.318Z,13631180,407,0.4,0.4,0.4
62fee073626d4e008acaa31b,25,0,25,14.472,38.60324,1011.95,39.543,29.59,29.58965,11,476,2022-08-19T02:59:31.118Z,13837956,404,1.3,2.1,1.4
62fee232626d4e008acaa31d,25,0,25,14.013,42.63005,1013.08,43.712,26.56,26.55968,2,414,2022-08-19T03:06:58.457Z,13631180,407,0.4,0.7,0.7
62fee79b626d4e008acaa31f,25,0,25,14.421,38.68304,1011.91,39.607,29.55,29.54965,17,514,2022-08-19T03:30:03.480Z,13837956,402,1.2,2.4,1.9
62fee98d626d4e008acaa321,25,0,25,14.022,42.76268,1013.04,43.828,26.51,26.50968,2,417,2022-08-19T03:38:21.683Z,13631180,407,0.4,0.4,0.4
62feeec4626d4e008acaa323,25,0,25,14.543,38.6096,1011.95,39.55,29.52,29.51966,13,491,2022-08-19T04:00:36.819Z,13837956,402,1.2,1.7,1.6
62fef0e8626d4e008acaa325,25,0,25,13.994,42.91486,1013.12,43.964,26.45,26.44968,2,414,2022-08-19T04:09:44.855Z,13631180,407,0.4,0.4,0.4
62fef5ec626d4e008acaa327,25,0,25,14.573,38.78324,1012.03,39.674,29.47,29.46965,41,674,2022-08-19T04:31:08.344Z,13837956,401,1.3,2.4,1.5
62fef843626d4e008acaa329,25,0,25,13.891,42.77822,1013.31,43.865,26.43,26.42968,5,433,2022-08-19T04:41:07.811Z,13631180,407,0.3,0.5,0.5
62fefd14626d4e008acaa32b,25,0,25,14.492,38.81709,1012.03,39.781,29.47,29.46965,31,607,2022-08-19T05:01:40.791Z,13837956,402,1.2,1.9,1.4
62feff9b626d4e008acaa32d,25,0,25,13.726,42.91003,1013.31,43.98,26.39,26.38968,5,436,2022-08-19T05:12:27.838Z,13631180,407,0.3,0.6,0.6
62ff043c626d4e008acaa32f,25,0,25,14.502,39.15999,1011.97,40.078,29.42,29.41965,15,500,2022-08-19T05:32:12.215Z,13837956,403,1.1,2.5,1.9
62ff0708626d4e008acaa331,25,0,25,13.799,43.18478,1013.16,44.262,26.34,26.33968,2,415,2022-08-19T05:44:08.482Z,13631180,407,0.4,0.7,0.6
62ff0b63626d4e008acaa333,25,0,25,14.522,39.17621,1012.03,40.113,29.4,29.39965,24,564,2022-08-19T06:02:43.655Z,13837956,402,1.1,2.9,1.7
62ff0e60626d4e008acaa335,25,0,25,13.547,43.25599,1013.1,44.294,26.3,26.29968,9,460,2022-08-19T06:15:28.221Z,13631180,407,0.3,0.4,0.4
62ff128b626d4e008acaa337,25,0,25,14.431,39.11224,1012.01,40.084,29.4,29.39965,26,577,2022-08-19T06:33:15.993Z,13837956,401,1.1,2,1.5
62ff15bb626d4e008acaa339,25,0,25,13.313,43.09549,1013.31,44.212,26.3,26.29968,7,450,2022-08-19T06:46:51.331Z,13631180,407,0.3,0.6,0.6
62ff19b4626d4e008acaa33b,25,0,25,13.262,43.24552,1012.3,44.279,29.48,29.47965,42,679,2022-08-19T07:03:48.352Z,13837956,402,1.3,2.1,1.8
62ff1d25626d4e008acaa33d,25,0,25,13.279,43.48344,1013.56,44.61,26.3,26.29968,6,442,2022-08-19T07:18:29.017Z,13631180,407,0.2,0.3,0.3
62ff20dc626d4e008acaa33f,25,0,25,12.868,42.34325,1012.5,43.316,29.44,29.43965,5,439,2022-08-19T07:34:20.485Z,13837956,402,1.1,3.1,1.4
62ff2481626d4e008acaa341,25,0,25,13.178,43.71055,1013.68,44.843,26.3,26.29968,3,426,2022-08-19T07:49:53.189Z,13631180,407,0.2,0.4,0.4
62ff2803626d4e008acaa343,25,0,25,13.618,40.8431,1012.66,41.801,29.36,29.35965,33,623,2022-08-19T08:04:51.713Z,13837956,401,0.9,3.1,1.5
62ff2bdb626d4e008acaa345,25,0,25,13.753,46.75058,1013.99,47.365,25.73,25.72968,1,408,2022-08-19T08:21:15.857Z,13631180,403,0.9,1.5,1.5
62ff2f2b626d4e008acaa347,25,0,25,13.985,41.97313,1012.66,42.882,28.96,28.95965,33,618,2022-08-19T08:35:23.573Z,13837956,404,0.7,1.6,1.4
62ff3333626d4e008acaa349,25,0,25,13.416,44.25329,1014.15,45.485,26.25,26.24968,13,486,2022-08-19T08:52:35.123Z,13631180,408,0.2,0.2,0.2
62ff3657626d4e008acaa34b,25,0,25,14.004,42.32735,1012.81,43.245,28.8,28.79966,11,476,2022-08-19T09:05:59.201Z,13837956,404,0.9,2.4,1.7
62ff3aa0626d4e008acaa34d,25,0,25,13.144,44.46642,1014.32,45.661,26.3,26.29968,15,503,2022-08-19T09:24:16.468Z,13631180,408,0.3,1,0.7
62ff3d7f626d4e008acaa34f,25,0,25,14.431,41.37794,1013.13,42.389,29.09,29.08965,12,481,2022-08-19T09:36:31.747Z,13837956,402,0.5,1.5,1
62ff41f9626d4e008acaa351,25,0,25,14.156,48.01924,1014.34,48.971,25.57,25.56968,0,402,2022-08-19T09:55:37.539Z,13631180,403,7.9,9.4,8.6
62ff44a8626d4e008acaa353,25,0,25,14.676,41.30102,1013.02,42.29,29.21,29.20965,20,533,2022-08-19T10:07:04.701Z,13837956,402,0.5,2.1,1.1
62ff4953626d4e008acaa355,25,0,25,15.136,48.29057,1014.52,49.505,25.26,25.25968,11,476,2022-08-19T10:26:59.970Z,13631180,403,0.7,2.6,1.8
62ff4bd0626d4e008acaa357,25,0,25,15.114,41.38648,1013.29,42.339,29.19,29.18965,18,523,2022-08-19T10:37:36.646Z,13837956,402,0.6,2,1
62ff50ae626d4e008acaa359,25,0,25,15.708,48.42861,1014.56,49.623,25.28,25.27968,3,425,2022-08-19T10:58:22.246Z,13631180,402,0.8,2.8,1.9
62ff52f8626d4e008acaa35b,25,0,25,15.169,41.69752,1013.25,42.696,29.21,29.20965,20,536,2022-08-19T11:08:08.783Z,13837956,402,0.8,2.4,1.3
62ff5805626d4e008acaa35d,25,0,25,15.9,48.29754,1014.52,49.603,25.49,25.48968,1,413,2022-08-19T11:29:41.719Z,13631180,405,1,3,2
62ff5a1f626d4e008acaa35f,25,0,25,15.405,41.5112,1013.17,42.505,29.24,29.23965,20,536,2022-08-19T11:38:39.803Z,13837956,401,0.8,2.1,1.1
62ff5f60626d4e008acaa361,25,0,25,16.047,47.42081,1014.48,48.949,25.97,25.96968,4,428,2022-08-19T12:01:04.762Z,13631180,408,1.2,3.8,2.9
62ff6148626d4e008acaa363,25,0,25,15.66,41.5238,1013.19,42.479,29.26,29.25965,13,486,2022-08-19T12:09:12.051Z,13837956,401,0.7,2.8,1.3
62ff66bb626d4e008acaa365,25,0,25,16.072,47.34394,1014.38,48.572,26.14,26.13968,0,403,2022-08-19T12:32:27.868Z,13631180,406,1,2.3,1.9
62ff6870626d4e008acaa367,25,0,25,16.01,41.44711,1013.04,42.497,29.3,29.29965,24,560,2022-08-19T12:39:44.292Z,13837956,402,0.7,2.5,1.3
62ff6e17626d4e008acaa369,25,0,25,15.803,46.14675,1014.26,47.605,26.57,26.56968,10,470,2022-08-19T13:03:51.813Z,13631180,407,1.2,3.5,2.5
62ff6f98626d4e008acaa36b,25,0,25,16.16,41.61052,1012.89,42.625,29.39,29.38965,22,549,2022-08-19T13:10:16.669Z,13837956,403,0.5,1.8,1.1
62ff7572626d4e008acaa36d,25,0,25,15.081,45.54497,1014.05,46.699,26.78,26.77968,49,726,2022-08-19T13:35:14.082Z,13631180,414,0.4,2.8,0.9
62ff76c0626d4e008acaa36f,25,0,25,16.546,41.82167,1012.71,42.841,29.43,29.42966,26,572,2022-08-19T13:40:48.966Z,13837956,401,0.7,1.6,0.9
62ff7cc9626d4e008acaa371,25,0,25,14.908,48.70888,1014.13,49.828,26.69,26.68968,0,400,2022-08-19T14:06:33.691Z,13631180,406,0.7,2.3,1.6
62ff7de9626d4e008acaa373,25,0,25,16.598,42.91541,1012.79,43.961,29.48,29.47965,68,851,2022-08-19T14:11:21.345Z,13837956,403,0.6,1.8,1.1
62ff8425626d4e008acaa375,25,0,25,15.07,49.9766,1014.21,51.245,26.56,26.55968,4,428,2022-08-19T14:37:57.725Z,13631180,408,0.9,2.9,1.9
62ff8511626d4e008acaa377,25,0,25,16.172,44.06703,1012.89,45.141,29.44,29.43965,57,776,2022-08-19T14:41:53.511Z,13837956,404,1.2,4.6,2.4
62ff8b7f626d4e008acaa379,25,0,25,15.059,49.58235,1013.97,51.125,26.6,26.59968,9,463,2022-08-19T15:09:19.565Z,13631180,409,0.8,2,1.9
62ff8c3b626d4e008acaa37b,25,0,25,16.035,43.48859,1012.62,44.508,29.43,29.42966,5,434,2022-08-19T15:12:27.462Z,13837956,400,1.1,5.4,2.9
62ff92dc626d4e008acaa37d,25,0,25,14.332,47.41086,1013.74,48.611,26.91,26.90968,11,473,2022-08-19T15:40:44.233Z,13631180,411,0.8,2.7,1.7
62ff9363626d4e008acaa37f,25,0,25,16.402,42.6783,1012.38,43.698,29.51,29.50966,20,534,2022-08-19T15:42:59.649Z,13837956,400,0.9,3.1,1.7
62ff9a35626d4e008acaa381,25,0,25,13.425,45.72533,1013.64,47.032,27.25,27.24968,12,480,2022-08-19T16:12:05.598Z,13631180,416,0.3,0.4,0.4
62ff9a8b626d4e008acaa383,25,0,25,16.8,42.3323,1012.34,43.363,29.57,29.56965,12,483,2022-08-19T16:13:31.969Z,13837956,401,0.7,2.9,1.9
62ffa190626d4e008acaa385,25,0,25,13.442,45.48171,1013.44,46.63,27.26,27.25968,24,561,2022-08-19T16:43:28.686Z,13631180,418,0.8,3.1,1.6
62ffa1b4626d4e008acaa387,25,0,25,17.132,41.77515,1012.16,42.792,29.61,29.60966,21,542,2022-08-19T16:44:04.248Z,13837956,400,0.6,2,1.1
62ffa8db626d4e008acaa389,25,0,25,17.104,42.31854,1012.03,43.29,29.54,29.53965,34,627,2022-08-19T17:14:35.563Z,13837956,404,0.6,1.9,0.9
62ffa8eb626d4e008acaa38b,25,0,25,12.916,45.24583,1013.4,46.345,27.29,27.28968,43,686,2022-08-19T17:14:51.724Z,13631180,439,0.2,0.9,0.6
62ffb002626d4e008acaa38d,25,0,25,16.652,42.3938,1012.2,43.368,29.4,29.39965,45,700,2022-08-19T17:45:06.786Z,13837956,401,0.6,1.8,0.9
62ffb043626d4e008acaa38f,25,0,25,13.556,45.47293,1013.56,46.6,27.19,27.18968,0,400,2022-08-19T17:46:10.999Z,13631180,408,0.7,3.3,1.3
62ffb72a626d4e008acaa391,25,0,25,16.286,42.31476,1012.18,43.386,29.38,29.37965,28,588,2022-08-19T18:15:38.815Z,13837956,401,0.5,1.6,0.8
62ffb79a626d4e008acaa393,25,0,25,12.948,45.02662,1013.56,46.186,27.12,27.11968,28,589,2022-08-19T18:17:30.874Z,13631180,444,0.2,0.5,0.5
62ffbe52626d4e008acaa395,25,0,25,15.888,42.55196,1012.24,43.57,29.33,29.32965,50,732,2022-08-19T18:46:10.851Z,13837956,400,0.4,1.4,0.8
62ffbefd626d4e008acaa397,25,0,25,12.459,44.78738,1013.64,45.92,27.04,27.03968,8,454,2022-08-19T18:49:01.271Z,13631180,434,0.1,0.6,0.3
62ffc579626d4e008acaa399,25,0,25,15.497,42.67546,1012.36,43.657,29.28,29.27965,23,555,2022-08-19T19:16:41.805Z,13837956,400,0.4,1.6,0.7
62ffc664626d4e008acaa39b,25,0,25,12.34,44.72601,1013.7,45.794,26.96,26.95968,9,460,2022-08-19T19:20:36.085Z,13631180,437,0.1,0.5,0.2
62ffcca1626d4e008acaa39d,25,0,25,15.303,42.88847,1012.36,43.895,29.27,29.26965,30,603,2022-08-19T19:47:13.936Z,13837956,403,0.7,1.8,1.3
62ffcdbe626d4e008acaa39f,25,0,25,12.289,45.37984,1013.72,46.529,26.86,26.85968,5,436,2022-08-19T19:51:58.397Z,13631180,432,0.1,0.9,0.4
62ffd3cb626d4e008acaa3a1,25,0,25,14.645,43.39434,1012.73,44.432,29.4,29.39965,39,656,2022-08-19T20:17:47.088Z,13837956,403,0.6,1.4,1.1
62ffd516626d4e008acaa3a3,25,0,25,12.188,46.10355,1013.93,47.206,26.77,26.76968,7,446,2022-08-19T20:23:18.338Z,13631180,429,0.1,0.2,0.2
62ffdaf3626d4e008acaa3a5,25,0,25,13.854,44.06449,1013.11,45.097,29.48,29.47965,25,565,2022-08-19T20:48:19.480Z,13837956,402,0.6,1.3,1
62ffdc70626d4e008acaa3a7,25,0,25,12.068,47.08807,1014.3,48.215,26.66,26.65968,5,439,2022-08-19T20:54:40.835Z,13631180,427,0.1,0.5,0.3
62ffe21a626d4e008acaa3a9,25,0,25,13.486,44.29638,1013.53,45.314,29.44,29.43965,25,565,2022-08-19T21:18:50.793Z,13837956,401,0.5,1.5,0.8
62ffe3cb626d4e008acaa3ab,25,0,25,11.978,47.909,1014.68,49.079,26.59,26.58968,6,443,2022-08-19T21:26:03.938Z,13631180,426,0.1,0.2,0.2
62ffe942626d4e008acaa3ad,25,0,25,13.22,44.19242,1013.74,45.249,29.42,29.41965,13,491,2022-08-19T21:49:22.929Z,13837956,402,0.4,0.9,0.9
62ffeb24626d4e008acaa3af,25,0,25,11.923,48.33766,1014.89,49.519,26.49,26.48968,5,438,2022-08-19T21:57:24.641Z,13631180,423,0.1,0.2,0.2
62fff06a626d4e008acaa3b1,25,0,25,13.169,44.29733,1013.9,45.336,29.39,29.38965,19,529,2022-08-19T22:19:54.845Z,13837956,400,0.4,1.2,0.7
62fff27e626d4e008acaa3b3,25,0,25,11.861,48.59758,1015.09,49.809,26.43,26.42968,5,434,2022-08-19T22:28:46.423Z,13631180,421,0.1,0.5,0.2
62fff792626d4e008acaa3b5,25,0,25,13.029,43.99768,1014.27,45.05,29.37,29.36965,4,427,2022-08-19T22:50:26.920Z,13837956,402,0.4,0.5,0.5
62fff9d6626d4e008acaa3b7,25,0,25,12.033,48.66157,1015.46,49.852,26.36,26.35968,5,438,2022-08-19T23:00:06.401Z,13631180,418,0,0.2,0.2
62fffeba626d4e008acaa3b9,25,0,25,13.119,43.68251,1014.45,44.687,29.31,29.30965,27,580,2022-08-19T23:20:58.985Z,13837956,400,0.4,1.1,1
63000142626d4e008acaa3bb,25,0,25,11.936,48.24273,1015.71,49.515,26.37,26.36968,3,420,2022-08-19T23:31:46.939Z,13631180,415,0.1,0.2,0.2
630005e2626d4e008acaa3bd,25,0,25,13.119,43.39761,1014.68,44.416,29.28,29.27965,14,497,2022-08-19T23:51:30.985Z,13837956,400,0.5,0.8,0.7
6300089e626d4e008acaa3bf,25,0,25,11.985,47.98101,1015.96,49.224,26.31,26.30968,5,439,2022-08-20T00:03:10.510Z,13631180,415,0.1,0.2,0.2
63000d0b626d4e008acaa3c1,25,0,25,13.338,42.54397,1014.86,43.523,29.21,29.20965,16,506,2022-08-20T00:22:03.028Z,13837956,400,0.6,1.7,1.1
63001008626d4e008acaa3c3,25,0,25,12.181,47.04773,1016.11,48.267,26.26,26.25968,2,415,2022-08-20T00:34:48.227Z,13631180,412,0.1,0.2,0.2
63001433626d4e008acaa3c5,25,0,25,13.39,42.2519,1014.88,43.205,29.14,29.13965,13,488,2022-08-20T00:52:35.068Z,13837956,402,0.6,1.1,0.9
63001772626d4e008acaa3c7,25,0,25,12.34,46.61271,1016.09,47.777,26.16,26.15968,2,416,2022-08-20T01:06:26.695Z,13631180,409,0.1,0.3,0.3
63001b60626d4e008acaa3c9,25,0,25,13.399,41.82518,1014.92,42.808,29.1,29.09966,33,623,2022-08-20T01:23:12.033Z,13837956,400,0.7,1.8,1.4
63001edd626d4e008acaa3cb,25,0,25,12.526,45.95277,1016.21,47.123,26.11,26.10968,3,426,2022-08-20T01:38:05.087Z,13631180,409,0.2,0.4,0.4
63002286626d4e008acaa3cd,25,0,25,13.494,41.40087,1014.86,42.374,29.06,29.05965,40,668,2022-08-20T01:53:42.847Z,13837956,400,0.8,2.6,1.4
6300264b626d4e008acaa3cf,25,0,25,12.679,45.489,1016.07,46.626,26.07,26.06968,4,428,2022-08-20T02:09:47.359Z,13631180,409,0.2,0.4,0.4
630029af626d4e008acaa3d1,25,0,25,13.574,41.06245,1014.74,42.028,29.01,29.00965,20,533,2022-08-20T02:24:15.622Z,13837956,402,0.8,2.7,1.8
63002da6626d4e008acaa3d3,25,0,25,12.828,45.21676,1015.99,46.326,25.99,25.98968,3,421,2022-08-20T02:41:10.306Z,13631180,408,0.1,0.4,0.3
630030e1626d4e008acaa3d5,25,0,25,13.459,40.82276,1014.74,41.802,28.98,28.97966,18,520,2022-08-20T02:54:57.494Z,13837956,400,0.8,1.3,1.2
63003501626d4e008acaa3d7,25,0,25,12.98,44.93317,1016.01,46.079,25.93,25.92968,3,422,2022-08-20T03:12:33.044Z,13631180,407,0.2,0.5,0.5
63003809626d4e008acaa3d9,25,0,25,13.459,40.65261,1014.66,41.609,28.94,28.93965,12,481,2022-08-20T03:25:29.422Z,13837956,400,0.9,3.4,1.9
63003c6e626d4e008acaa3db,25,0,25,12.996,44.78444,1016.07,45.927,25.87,25.86968,3,426,2022-08-20T03:44:14.476Z,13631180,407,0.3,0.9,0.5
63003f32626d4e008acaa3dd,25,0,25,13.494,40.42956,1014.94,41.381,28.9,28.89965,15,501,2022-08-20T03:56:02.275Z,13837956,401,1.2,3.1,2.4
630043c6626d4e008acaa3df,25,0,25,13.045,44.64118,1016.23,45.823,25.86,25.85968,3,421,2022-08-20T04:15:34.971Z,13631180,407,0.3,0.5,0.5
6300465b626d4e008acaa3e1,25,0,25,13.477,40.19107,1015.06,41.156,28.86,28.85966,19,527,2022-08-20T04:26:35.201Z,13837956,403,1.2,2.7,2
63004b21626d4e008acaa3e3,25,0,25,13.136,44.23298,1016.25,45.404,25.86,25.85968,5,438,2022-08-20T04:46:57.314Z,13631180,406,0.3,0.8,0.7
63004d82626d4e008acaa3e5,25,0,25,13.39,40.18658,1015.14,41.133,28.8,28.79965,17,517,2022-08-20T04:57:06.981Z,13837956,404,1,3.4,1.9
6300527c626d4e008acaa3e7,25,0,25,13.186,43.9554,1016.27,45.035,25.83,25.82968,3,423,2022-08-20T05:18:20.286Z,13631180,407,0.3,1.1,0.8
630054ab626d4e008acaa3e9,25,0,25,13.313,40.13446,1015.04,41.08,28.75,28.74965,31,607,2022-08-20T05:27:39.676Z,13837956,404,1.1,3.6,2.7
630059d3626d4e008acaa3eb,25,0,25,13.161,43.9161,1016.31,45.037,25.81,25.80968,8,456,2022-08-20T05:49:39.812Z,13631180,408,0.4,0.8,0.8
63005bd3626d4e008acaa3ed,25,0,25,13.253,40.00679,1015.12,40.931,28.69,28.68965,32,612,2022-08-20T05:58:11.374Z,13837956,403,1.1,2.7,2.1
63006134626d4e008acaa3ef,25,0,25,13.425,43.63623,1016.35,44.751,25.69,25.68968,3,423,2022-08-20T06:21:08.991Z,13631180,405,0.8,3.5,2.3
630062fb626d4e008acaa3f1,25,0,25,13.178,39.80779,1015.15,40.765,28.65,28.64965,26,574,2022-08-20T06:28:43.714Z,13837956,404,0,0,0
630068a0626d4e008acaa3f3,25,0,25,13.609,43.74463,1016.41,44.8,25.59,25.58968,1,408,2022-08-20T06:52:48.329Z,13631180,405,1.2,3.4,2.4
63006a24626d4e008acaa3f5,25,0,25,13.153,39.67921,1015.21,40.615,28.61,28.60965,17,515,2022-08-20T06:59:16.082Z,13837956,401,1.1,2.5,1.9
63007009626d4e008acaa3f7,25,0,25,13.753,43.66708,1016.66,44.763,25.53,25.52968,6,445,2022-08-20T07:24:25.872Z,13631180,405,1.3,4.3,2.5
6300714c626d4e008acaa3f9,25,0,25,12.988,39.50645,1015.47,40.457,28.57,28.56965,21,540,2022-08-20T07:29:48.327Z,13837956,402,1.3,2.7,2.3
63007774626d4e008acaa3fb,25,0,25,13.79,43.47655,1016.88,44.589,25.48,25.47968,3,424,2022-08-20T07:56:04.225Z,13631180,404,1.3,3.6,3.1
63007874626d4e008acaa3fd,25,0,25,12.956,39.37848,1015.69,40.326,28.56,28.55965,23,551,2022-08-20T08:00:20.476Z,13837956,402,1.2,3.3,1.9
63007ede626d4e008acaa3ff,25,0,25,13.753,43.36578,1017.03,44.496,25.51,25.50968,7,446,2022-08-20T08:27:42.439Z,13631180,405,1.3,3.8,3
63007fa9626d4e008acaa401,25,0,25,13.547,38.86967,1015.73,39.753,28.15,28.14967,79,920,2022-08-20T08:31:05.437Z,13837956,400,1.6,4.7,3.3
6300864c626d4e008acaa403,25,0,25,13.503,43.19972,1017.09,44.324,25.7,25.69968,8,456,2022-08-20T08:59:24.295Z,13631180,408,0.5,1.4,1.3
630086d1626d4e008acaa405,25,0,25,14.312,38.39036,1015.79,39.372,28.04,28.03965,3,422,2022-08-20T09:01:37.155Z,13837956,404,2,4.9,3.3
63008db7626d4e008acaa407,25,0,25,13.279,43.07026,1017.03,44.149,25.8,25.79968,5,438,2022-08-20T09:31:03.021Z,13631180,409,0.2,0.4,0.4
63008df8626d4e008acaa409,25,0,25,14.844,38.48731,1015.73,39.454,27.94,27.93965,17,518,2022-08-20T09:32:08.886Z,13837956,404,1.9,4.8,3.9
63009520626d4e008acaa40b,25,0,25,15.532,38.81628,1015.95,39.773,27.93,27.92966,14,493,2022-08-20T10:02:40.630Z,13837956,400,2.4,6.8,4.4
63009524626d4e008acaa40d,25,0,25,13.279,42.89358,1017.3,44.05,25.83,25.82968,2,415,2022-08-20T10:02:44.327Z,13631180,410,0.4,1.1,1.1
63009c48626d4e008acaa40f,25,0,25,16.122,39.39029,1016.07,40.361,27.95,27.94965,39,659,2022-08-20T10:33:12.178Z,13837956,400,2.5,5.7,4.5
63009c8e626d4e008acaa411,25,0,25,13.381,42.51099,1017.34,43.696,26.05,26.04968,3,423,2022-08-20T10:34:22.371Z,13631180,409,0.6,1.5,1.2
6300a370626d4e008acaa413,25,0,25,16.598,39.49975,1015.97,40.473,27.97,27.96965,27,581,2022-08-20T11:03:44.823Z,13837956,404,2.8,8.1,4.9
6300a3e6626d4e008acaa415,25,0,25,13.228,41.89633,1017.34,43.082,26.31,26.30968,0,400,2022-08-20T11:05:42.447Z,13631180,408,0.5,1.4,1.3
6300aa99626d4e008acaa417,25,0,25,17.16,38.91639,1015.89,39.875,28.01,28.00965,42,682,2022-08-20T11:34:17.261Z,13837956,402,2.3,10,5.5
6300ab55626d4e008acaa419,25,0,25,13.304,41.22017,1017.21,42.345,26.57,26.56968,2,415,2022-08-20T11:37:25.619Z,13631180,407,0.5,1.2,1.1
6300b1c2626d4e008acaa41b,25,0,25,17.93,37.87113,1015.81,38.786,28.03,28.02966,40,666,2022-08-20T12:04:50.033Z,13837956,402,2.3,9.2,5.3
6300b2b6626d4e008acaa41d,25,0,25,13.399,39.69647,1017.11,40.927,27.09,27.08968,3,421,2022-08-20T12:08:54.142Z,13631180,403,0.4,1.2,0.9
